return_id,order_id,customer_id,product_id,return_date,return_reason,return_status,refund_amount,days_to_return,return_address,tracking_id
RET_00000000,ORD_00044663,CUST_001764,PROD_000456,2025-08-21,Changed mind,Approved,1018.3560347237691,9.985203967635943,"495 Elliott Rue
Murrayborough, MD 47264",21da1873-86be-4c04-bbc1-b649480e10f9
RET_00000000,ORD_00044667,CUST_005806,PROD_000145,2024-10-14,Wrong size,Approved,96.77257773505374,9.17731775242969,"6270 Jonathan Station Suite 355
South Dawn, WV 03622",5d6049cd-189a-4156-acb0-db1599d940be
RET_00000000,ORD_00044684,CUST_002653,PROD_000246,2024-10-29,Quality issues,Approved,461.79542070711415,6.634236101377305,"5420 Cynthia Centers Apt. 727
West Vanessafurt, WI 54673",cd0c2ebd-72ad-4565-a390-3daeea467e82
RET_00000000,ORD_00044691,CUST_000643,PROD_000226,2024-10-20,Quality issues,Approved,400.26870278832945,2.4986092150344827,"49982 Hansen Stream Suite 988
Christinashire, MI 30100",5b17b7f4-5384-4691-8752-547fbfe1d080
RET_00000000,ORD_00044693,CUST_009949,PROD_000142,2025-05-24,Not as described,Approved,492.78075979993986,0.556478433487313,"369 Lewis Burgs
Port Brookemouth, LA 04645",22e4009d-da4d-4842-892a-66af13a029ed
RET_00000000,ORD_00044696,CUST_006902,PROD_000480,2025-04-06,Damaged in shipping,Approved,950.4079510361712,11.0,"6910 Margaret Circle
East Susanview, MI 06206",4fe20e48-f3e8-4d96-9df4-b23db8c3942b
RET_00000000,ORD_00044697,CUST_009151,PROD_000478,2024-12-30,Not as described,Approved,37.48573749813669,1.4753592775944866,"6493 Katie Garden Suite 283
East Katrina, WA 03469",1d6cdf42-1e17-4895-98bf-eaff0ba84b09
RET_00000000,ORD_00044708,CUST_008041,PROD_000093,2024-11-28,Wrong size,Approved,451.47029332719336,29.0,"59131 Morgan Parks Apt. 674
Walkerside, NC 04755",bd535986-cbf3-445f-8a12-9ac5737ddc55
RET_00000000,ORD_00044712,CUST_008096,PROD_000236,2025-01-09,Better price found,Approved,1341.4553669793765,3.9279766965797585,"295 Collins Harbor Apt. 551
New Michaeltown, ID 01237",0d626c6b-c2c1-4757-86ea-461e980a7076
RET_00000000,ORD_00044718,CUST_000822,PROD_000018,2024-11-26,Damaged in shipping,Approved,19.282740161755378,11.4347858854855,"5999 Stephen Squares
Hayleyside, ID 33125",a2967b59-f3cc-4759-83ec-79ee89c0c6b2
RET_00000000,ORD_00044727,CUST_009301,PROD_000246,2025-05-24,Quality issues,Approved,628.9338117997642,6.2422287473701665,"9573 Smith Manors Apt. 406
Jillianchester, NE 13178",6829938c-e917-4b78-9d14-054788acc0c2
RET_00000000,ORD_00044735,CUST_009048,PROD_000109,2025-03-28,Not as described,Approved,1117.76980855529,0.7914456668443215,"5710 Lawrence Inlet Apt. 607
East Mary, MI 12640",4d31228f-2df7-454f-abbb-666527fa9330
RET_00000000,ORD_00044750,CUST_005074,PROD_000173,2025-04-17,Better price found,Approved,73.26799426005695,13.925700730782314,"225 Damon Trafficway
Lake Thomashaven, LA 91338",bab6f2ec-2458-4cf3-aacb-cc3c3fdfdec0
RET_00000000,ORD_00044763,CUST_000527,PROD_000301,2025-05-27,Item used/worn,Approved,934.1221861050901,13.0,"377 Kathleen Oval
Christopherport, ND 71899",827dd8d5-db80-415a-9a6b-ec11ba1976a8
RET_00000000,ORD_00044766,CUST_002909,PROD_000046,2024-10-02,Quality issues,Approved,975.7844249505678,9.277199111076524,"36178 Logan Row
North Ryan, CT 96444",
RET_00000000,ORD_00044769,CUST_005649,PROD_000392,2025-08-18,Wrong item sent,Approved,130.6390115360755,1.7493523925945926,"456 Fernandez Knoll Apt. 846
South Kathleen, DC 29540",d3eea2e8-178b-4a6a-a170-a33d9163816a
RET_00000000,ORD_00044776,CUST_000264,PROD_000364,2025-02-26,Better price found,Approved,208.79743290007306,9.993216137331528,"PSC 2376, Box 9686
APO AP 25379",
RET_00000000,ORD_00044779,CUST_001824,PROD_000397,2024-11-30,Empty box received,Approved,54.56104054546064,1.0,"10776 John Lock
West Denise, AS 78513",e0223217-2387-4347-8716-bb43d5197625
RET_00000000,ORD_00044781,CUST_009936,PROD_000323,2025-02-18,Better price found,Approved,304.0000784367604,3.156345857470393,"USS Johnson
FPO AA 48780",9bef2ca2-740a-4e57-aed3-20402fff5228
RET_00000000,ORD_00044785,CUST_000772,PROD_000307,2024-12-18,Wrong item sent,Approved,453.7962659254353,0.495495446018808,"461 Rebecca Grove Apt. 038
Lake Virginia, RI 09866",4941f610-b4c6-498a-9b29-74fcb0faef7d
RET_00000000,ORD_00044786,CUST_001714,PROD_000307,2025-06-02,Damaged in shipping,Approved,310.17948889425486,5.145020548348883,"27417 Jones Fort Apt. 742
Whitemouth, OK 63553",08a654e8-bc5c-4d03-b704-5af8056e929b
RET_00000000,ORD_00044788,CUST_005201,PROD_000253,2025-04-06,Wrong item sent,Approved,839.624046060072,1.9341280631735795,"430 Douglas Terrace
Matthewfort, WV 79095",a007d118-dead-48b1-92fa-a3d38cff0969
RET_00000000,ORD_00044794,CUST_003488,PROD_000073,2024-09-15,Quality issues,Approved,662.4174762552664,4.9073743529974445,"31074 Macias Mall
North Timothy, TN 61784",2361e8a3-c975-456d-916c-327db27b7cfb
RET_00000000,ORD_00044800,CUST_000344,PROD_000479,2025-06-12,Wrong item sent,Approved,276.43778688929876,12.640366632964703,"2577 Stacey Mount Apt. 155
Donaldview, MP 66461",6e7ce211-d914-4cf3-bb08-2d7821e2cf33
RET_00000000,ORD_00044816,CUST_005462,PROD_000077,2025-02-12,Wrong size,Approved,598.1719909931874,4.358615635172241,"221 Hernandez Parkways Apt. 398
Port Andrewfort, WA 66622",eeb16bde-5169-4017-af15-2826218518a9
RET_00000000,ORD_00044820,CUST_001615,PROD_000075,2024-10-12,Wrong item sent,Approved,60.56334258973378,0.7877881595672614,"799 White Creek
New Nicholeland, TN 99199",695dde63-01cb-4e16-9129-65e006617b25
RET_00000000,ORD_00044827,CUST_001487,PROD_000091,2024-12-16,Defective item,Approved,144.67798063810997,12.0,"99451 Alexander Pass Apt. 435
East Donnatown, OH 66564",764528a5-41c2-460b-a3b8-434de73958a7
RET_00000000,ORD_00044829,CUST_009517,PROD_000409,2024-10-11,Empty box received,Rejected,0.0,11.0,"169 Thomas Views Apt. 046
Felicialand, ID 90280",89021988-72e1-41a5-b8a5-e17c6975b790
RET_00000000,ORD_00044845,CUST_001011,PROD_000107,2025-06-04,Quality issues,Approved,323.59624186282696,3.930638867990472,"5773 Nguyen Underpass Suite 751
Barnestown, AZ 44252",5fa0214b-ab11-40cb-94d7-5f82e5f125ef
RET_00000000,ORD_00044852,CUST_001642,PROD_000358,2024-12-30,Not as described,Approved,1062.7379346829919,2.1048528393000803,"20679 Rogers Turnpike
Lake Bryce, AR 32926",08d6b425-5aaa-4fa7-98b9-4d2b9e23cfc1
RET_00000000,ORD_00044855,CUST_007307,PROD_000123,2024-09-23,Better price found,Approved,34.3105216261264,7.887597568512842,"12912 Edward Track Suite 616
Stevenport, MI 45784",
RET_00000000,ORD_00044867,CUST_002220,PROD_000144,2025-07-18,Empty box received,Rejected,0.0,11.0,"44625 Smith Ports
Terriborough, ND 80383",6a40ab9e-499b-40f6-9b7e-b82528d38cbb
RET_00000000,ORD_00044876,CUST_003517,PROD_000087,2024-09-26,Wrong item sent,Approved,65.3293491438625,1.8029297181034938,"03963 Jeremy Island Suite 133
Lawrenceberg, AZ 92998",0a57fe04-c3c7-4c1a-80b3-d329cab33a19
RET_00000000,ORD_00044881,CUST_008313,PROD_000439,2025-07-15,Better price found,Approved,809.97211761091,0.8308982297052765,"125 Newman Falls Suite 961
New Steveland, FM 85759",
RET_00000000,ORD_00044890,CUST_003283,PROD_000154,2025-05-08,Quality issues,Approved,555.3377032889424,20.8613226893904,"19661 Kelly Expressway
East Nicholas, MT 66291",1033e393-b418-4eb1-96fa-56cb63be40ae
RET_00000000,ORD_00044896,CUST_007727,PROD_000160,2025-06-03,Wrong size,Approved,154.53784963038007,22.197216124547364,"4485 Macdonald Ports Suite 696
West Johnstad, TN 57320",cca67781-17df-47fe-a9c4-2820edb4dd3e
RET_00000000,ORD_00044897,CUST_007846,PROD_000044,2025-08-14,Wrong item sent,Approved,1236.7285630595297,30.46165680398645,"624 Nicholas Keys
Kristenfurt, AR 76436",54dbc7a4-9cb1-426f-9f0a-acd21fa44e8b
RET_00000000,ORD_00044898,CUST_001121,PROD_000229,2024-12-24,Wrong size,Approved,156.21062134852787,3.4318819050942917,"7863 Lauren Common
Lynnmouth, MI 91669",c6022b22-7ee3-4f8a-abcf-76b06dd2ecf3
RET_00000000,ORD_00044899,CUST_005612,PROD_000324,2025-04-04,Better price found,Approved,892.946172038342,1.777361090204949,"651 Steven Trail
Samuelstad, NV 89647",decaf3e7-f7b1-4218-aa66-f496f370b3ad
RET_00000000,ORD_00044906,CUST_005542,PROD_000391,2024-08-31,Changed mind,Approved,213.98688110396637,2.5290004826632857,"820 Angela Station Suite 723
Lake Tammyville, LA 71777",28ced44c-99f3-4336-b71f-83755e3be204
RET_00000000,ORD_00044908,CUST_000123,PROD_000291,2025-03-03,Changed mind,Approved,351.05196534323505,6.6120606356406615,"0878 Jason Isle Suite 649
South Mathew, NM 38901",a70c0c6e-564e-4ba4-ad49-49e5689bf4c9
RET_00000000,ORD_00044914,CUST_008826,PROD_000284,2025-06-04,Changed mind,Approved,994.1938232950905,5.597950224742486,"43378 Contreras Crescent
Leslieville, UT 97487",72761fe6-7c45-4472-9391-c10e390cfdc8
RET_00000000,ORD_00044923,CUST_004718,PROD_000346,2025-06-23,Not as described,Approved,657.0769423448912,1.009163447171744,"039 Jack Streets
West Courtney, PR 10780",73b960eb-3fc8-4ade-bfc2-8a230e0a702b
RET_00000000,ORD_00044924,CUST_009874,PROD_000013,2024-10-22,Wrong item sent,Approved,612.4697591050523,5.180934080354419,"8687 Hodges Corner
Freybury, AZ 17267",1058e7e0-2137-4f6f-af7f-ca5484fad881
RET_00000000,ORD_00044928,CUST_008460,PROD_000132,2024-09-30,Wrong size,Approved,1181.9418894795904,12.00056667152159,"44609 Escobar Keys Suite 296
Lake Kim, NJ 18043",3bb2cb79-95eb-4319-a7ff-ca95c96e78ab
RET_00000000,ORD_00044947,CUST_003998,PROD_000186,2024-09-13,Damaged in shipping,Rejected,0.0,3.0,"369 Elizabeth Drive
North Bryanton, MO 01446",cea62aa9-f4e7-475a-a0a8-08f246640990
RET_00000000,ORD_00044965,CUST_004196,PROD_000152,2025-04-13,Not as described,Approved,147.52142504373097,10.64514849768366,"03756 Glen Glen Suite 576
Reynoldsfurt, NC 50867",
RET_00000000,ORD_00044968,CUST_002342,PROD_000470,2025-01-03,Wrong item sent,Approved,690.4037866208174,24.035635514459692,"685 Marissa Drives Suite 093
South Ericshire, OH 79196",e2706acf-a6ff-4f88-a2e5-aaf9f4456492
RET_00000000,ORD_00044972,CUST_001021,PROD_000380,2025-01-24,Quality issues,Approved,51.51669456891884,26.0,"9925 Taylor Summit
Port James, WV 75736",c9958d1c-541f-46e8-82ee-78b005b1aad4
RET_00000000,ORD_00044990,CUST_004922,PROD_000016,2024-11-01,Empty box received,Approved,89.52589677485163,9.0,"7765 Catherine Mountains
Katelynborough, HI 53274",b7f62fcd-00e8-4d3e-8ea7-f8773a570221
RET_00000000,ORD_00045004,CUST_008189,PROD_000060,2024-12-02,Not as described,Approved,315.57474223729963,2.2656953174782943,"9303 Erin Spring Suite 890
New Henrymouth, ID 13706",e413e2cb-3225-4bf0-9931-38c988928fe5
RET_00000000,ORD_00045019,CUST_008794,PROD_000088,2024-11-17,Damaged in shipping,Approved,360.8505876470703,1.316300783002701,"21547 Ramos Plain Suite 054
North Kristina, RI 29278",584afa98-0849-4128-869e-29ebf1665d5e
RET_00000000,ORD_00045029,CUST_001777,PROD_000063,2024-08-31,Changed mind,Approved,519.5892402167813,1.5377504478362314,"425 Katie Loop
Brittanybury, KY 29966",8325a574-a465-4d4b-96cd-bcbeabc15c67
RET_00000000,ORD_00045030,CUST_009810,PROD_000077,2025-02-11,Damaged in shipping,Approved,273.7044778999752,5.359814095590883,"76408 Jeffrey Avenue Apt. 227
Johnsonborough, NH 62753",
RET_00000000,ORD_00045035,CUST_009457,PROD_000329,2025-09-15,Changed mind,Approved,837.8142436559177,29.30966480345034,"432 Michael Forge
South Mark, GA 03316",3780cc9f-9010-49aa-9cdd-d3d541a80ca9
RET_00000000,ORD_00045042,CUST_004099,PROD_000361,2025-04-01,Empty box received,Rejected,0.0,8.0,"480 Carol Underpass Apt. 803
Patrickborough, OK 02869",e37812fd-87ca-4ca8-acea-919f619a5f3f
RET_00000000,ORD_00045049,CUST_009290,PROD_000146,2024-11-06,Wrong size,Approved,879.2997073983212,3.307448999768686,"190 Smith Center
South Jerryberg, CT 01586",1d002fa4-b59f-46af-b2a4-466cad8fd440
RET_00000000,ORD_00045055,CUST_007514,PROD_000434,2025-07-05,Not as described,Approved,777.3432485193676,7.638713392890921,"83213 James Prairie Apt. 544
Morganland, MS 37966",ebbdac5a-579d-4c93-abe0-971fe470af01
RET_00000000,ORD_00045061,CUST_005256,PROD_000358,2024-09-23,Wrong item sent,Approved,384.1192558682211,5.302991416376672,"PSC 2435, Box 4153
APO AE 75377",1b2823c4-0a93-4e0a-8273-e38bc89b155e
RET_00000000,ORD_00045066,CUST_003030,PROD_000059,2024-11-27,Wrong size,Approved,128.72720083308505,0.31548539833115125,"7639 Jason Loop
Sandrachester, AL 87769",ee7e04dd-a48a-4d57-b7bf-398b2f4a6a33
RET_00000000,ORD_00045067,CUST_002640,PROD_000420,2024-12-12,Changed mind,Approved,886.1390528577612,1.014467169290814,"PSC 0412, Box 1871
APO AE 75691",
RET_00000000,ORD_00045085,CUST_009329,PROD_000288,2025-07-14,Not as described,Approved,777.4867031284074,4.600504214972624,"99912 Walter Forest
East Isaiah, CO 22861",2e033306-6823-4d4c-9e9e-347615373c4c
RET_00000000,ORD_00045108,CUST_003542,PROD_000331,2025-08-17,Empty box received,Approved,280.07140222260415,9.0,"955 James Mills Apt. 087
Taylorland, PR 19166",f3b1f3a6-8597-4f65-863f-b38d8cc9fa89
RET_00000000,ORD_00045111,CUST_007917,PROD_000456,2025-01-25,Wrong size,Approved,358.6229256511605,0.5012334548414704,"999 Mendez Curve
Schaeferside, NE 63678",
RET_00000000,ORD_00045146,CUST_000167,PROD_000039,2025-05-10,Changed mind,Approved,372.6563391992335,15.384420918549683,"23618 Ronald Manor Suite 691
North Danieltown, UT 17773",64e04a68-018d-4e79-9778-593ff667bd1d
RET_00000000,ORD_00045147,CUST_004488,PROD_000350,2025-07-27,Wrong size,Approved,344.5630230577284,10.299228703537219,"0190 Patricia Point Suite 692
South Amberhaven, VA 60660",
RET_00000000,ORD_00045149,CUST_000156,PROD_000145,2025-07-14,Quality issues,Approved,106.71490850237541,29.0,"58870 Rodriguez Falls
West Douglasville, NC 61138",82df545a-84fd-4580-874e-c384599f0c7c
RET_00000000,ORD_00045167,CUST_000436,PROD_000157,2025-02-26,Wrong size,Approved,183.5037874579422,13.994816319193651,"PSC 1236, Box 8980
APO AA 45277",f9aa6bfe-6d6e-4e16-ae11-f03050e3e746
RET_00000000,ORD_00045185,CUST_005401,PROD_000398,2025-03-22,Wrong item sent,Approved,538.0665884795844,10.507719511104046,"512 Vicki Extensions
North Julieburgh, UT 66256",
RET_00000000,ORD_00045193,CUST_004026,PROD_000073,2025-06-05,Damaged in shipping,Approved,185.76853119061522,11.759323807851858,"17294 Virginia Street Apt. 480
Jonathanmouth, DC 34638",b950be30-373e-41ea-a056-f4a8035110b4
RET_00000000,ORD_00045196,CUST_002045,PROD_000110,2025-07-05,Quality issues,Approved,506.4031367530787,26.0,"PSC 9175, Box 9116
APO AA 98401",c68cce31-e479-4621-bc58-9ee0ee9bb42f
RET_00000000,ORD_00045199,CUST_009844,PROD_000107,2025-03-21,Empty box received,Approved,298.4278806777729,12.0,"1311 Hunter Springs
Jeffreytown, GU 31658",45391bd5-d88d-4b0f-bcc1-9098b52390fa
RET_00000000,ORD_00045201,CUST_005020,PROD_000136,2025-04-22,Quality issues,Approved,677.2966910419971,16.96748474579862,"27480 Perkins Union Apt. 084
Grossbury, AZ 04746",bf9a7a92-cb1b-4394-82f3-5fe1e46c27b5
RET_00000000,ORD_00045211,CUST_004897,PROD_000311,2025-02-03,Wrong size,Approved,304.35658021631764,28.0,"51825 Jessica Loaf Suite 545
Williamborough, NM 05529",
RET_00000000,ORD_00045221,CUST_002842,PROD_000423,2025-07-20,Wrong size,Approved,890.8097101897439,4.455100067938265,"526 John Burg
West Michellestad, LA 56251",04551185-22a6-4b24-9aba-697edcc714b7
RET_00000000,ORD_00045230,CUST_009905,PROD_000013,2025-06-10,Damaged in shipping,Approved,417.40442244447576,9.381557152165959,"4409 Weber Ports Suite 074
North Michael, MP 25764",8628c214-e918-4a8f-a4fa-6bdab75c1c14
RET_00000000,ORD_00045237,CUST_002111,PROD_000476,2024-08-30,Changed mind,Approved,146.00449414672838,9.0,"302 Kim Light Suite 228
South Nathan, CT 66899",f87b69a3-8870-4ef1-b92a-8615df20ab88
RET_00000000,ORD_00045239,CUST_003779,PROD_000246,2025-05-28,Changed mind,Approved,206.46987404664407,14.0,"28494 Robinson Landing
Tapiamouth, MP 62994",7ec91a98-a8b9-4f5c-9ceb-9195f89583de
RET_00000000,ORD_00045240,CUST_003385,PROD_000085,2024-12-03,Better price found,Approved,824.7184666539102,0.59789242145515,"686 Joseph Lakes Apt. 164
Jacksonburgh, ID 01392",43f876cb-bf73-4473-9adb-f7d3719207c8
RET_00000000,ORD_00045242,CUST_001973,PROD_000462,2025-05-15,Changed mind,Approved,29.954943664019027,5.047694890685394,"Unit 6332 Box 2970
DPO AE 10039",8fe13020-4cb6-4638-b1f6-0597db0bc553
RET_00000000,ORD_00045246,CUST_008094,PROD_000492,2024-11-29,Quality issues,Approved,195.33247075592053,1.581463139352656,"478 David River Suite 334
Jamiestad, GA 79243",2cb238a7-840a-40a4-8dbd-06c3fcee4de8
RET_00000000,ORD_00045253,CUST_000827,PROD_000461,2025-07-23,Better price found,Approved,1159.3282312063902,7.227888485285547,"8903 Thompson Vista Suite 392
North Taylorview, NJ 63091",f5115c6c-65ed-4600-b604-d10cfdae105b
RET_00000000,ORD_00045296,CUST_005284,PROD_000034,2024-12-05,Not as described,Approved,154.02336053745566,29.0,"PSC 6514, Box 7678
APO AA 20473",271de963-fdd6-4ef1-86d7-c6fa4df14c88
RET_00000000,ORD_00045298,CUST_001591,PROD_000257,2025-07-01,Better price found,Approved,387.2843622159616,6.833484289067984,"582 Lutz Shoals Apt. 386
North Michaelberg, ND 45465",f99b6d8e-aab9-4ab5-97a6-1a3ed64061b4
RET_00000000,ORD_00045300,CUST_003195,PROD_000176,2024-12-30,Damaged in shipping,Approved,905.6483685958913,11.994625357948713,"83805 Bender Ramp
Lake Mary, KY 76880",f7647764-4cf0-49e6-81d2-5877ce8ac5a4
RET_00000000,ORD_00045306,CUST_007162,PROD_000027,2024-10-07,Empty box received,Approved,436.80513355957976,4.0,"555 Alexander Passage Suite 477
South Michaelberg, AK 13622",9989b82d-6eb4-49b3-aa46-9adc6a424ef0
RET_00000000,ORD_00045318,CUST_007822,PROD_000144,2025-05-01,Defective item,Rejected,0.0,10.0,"6354 Meredith Parkways
Port Amandaview, NE 51897",002dc161-b65b-40ca-a002-d50405afbbb3
RET_00000000,ORD_00045322,CUST_000263,PROD_000407,2025-04-23,Changed mind,Approved,341.7161594246471,6.816830657653774,"33830 Lawson Ranch
Sloanstad, FM 52766",b1d51988-3c94-446b-97a4-495fc928d988
RET_00000000,ORD_00045323,CUST_009615,PROD_000413,2025-04-23,Empty box received,Rejected,0.0,8.0,"3691 Mark Rue Suite 572
Torresmouth, NY 83405",03393f49-53f4-4e2f-aa6b-7b430b8c80f9
RET_00000000,ORD_00045387,CUST_006430,PROD_000485,2025-04-06,Wrong size,Approved,364.0058967558259,4.386871272688465,"0288 Justin Orchard
Hoffmanland, VI 49559",e8b2d808-c507-4b7a-be65-827cdbd9f281
RET_00000000,ORD_00045398,CUST_009604,PROD_000080,2025-05-17,Changed mind,Approved,819.1335653007616,0.24634775790206076,"8374 Roberto Shore
South Jamie, VT 33720",fdef96a7-122b-451e-8da6-9fd2954ae48b
RET_00000000,ORD_00045401,CUST_000955,PROD_000268,2025-03-12,Wrong size,Approved,217.10572049188374,2.941484430775777,"PSC 8621, Box 7653
APO AP 17993",3f8622a6-65f2-4d00-900b-b455e25af930
RET_00000000,ORD_00045402,CUST_005293,PROD_000038,2024-12-03,Wrong item sent,Approved,930.3118860238225,1.6134606224854704,"79520 Jeffrey Via Suite 495
Lake Nicolestad, HI 02851",8199c686-ebaf-47cd-8977-e124cf5aa6f3
RET_00000000,ORD_00045414,CUST_000163,PROD_000269,2025-08-03,Damaged in shipping,Approved,883.4502320094973,7.729813177521955,"339 James Ports
Taylorfort, NM 97489",49d31e7f-7f99-4dd4-81d3-dd5168ef03f9
RET_00000000,ORD_00045420,CUST_000198,PROD_000107,2024-10-09,Not as described,Approved,838.0975029705984,1.29801256607509,"943 Jeremy Roads Apt. 869
Connieview, GU 03364",f3a8d2e9-6f2d-4c07-883c-9abb7a9bd127
RET_00000000,ORD_00045426,CUST_005606,PROD_000334,2024-11-09,Better price found,Approved,1198.1317928868757,1.5934073731698448,"8477 Megan Keys
East Shellyburgh, PR 20439",da317276-2bd9-4bee-90a2-3798faf47e97
RET_00000000,ORD_00045451,CUST_006710,PROD_000386,2025-06-13,Damaged in shipping,Approved,59.03463236644543,0.65943524516532,"6447 Williams Branch Apt. 469
New Trevor, PA 92633",4e7c9da6-3237-4cb2-bf8c-41943ec0d6c8
RET_00000000,ORD_00045458,CUST_006471,PROD_000215,2024-12-17,Better price found,Approved,133.11109607450922,0.43871788451411764,"0736 Ramirez Landing
Lake Stephanie, FM 30176",0435ec07-e1d2-49fa-93cc-41a5cfff641f
RET_00000000,ORD_00045464,CUST_000913,PROD_000013,2025-07-22,Not as described,Approved,192.32547373606042,0.5209800220870533,"042 Rosales Mission
Dunnbury, AZ 35317",3adebe42-c72f-48cf-a064-c70754d3058f
RET_00000000,ORD_00045490,CUST_006005,PROD_000081,2025-03-18,Better price found,Approved,179.62978487993377,14.503768773165087,"9407 Valdez Villages Suite 402
North Hollyview, MA 15017",36c44196-e35c-4a87-8246-a8d53ae0ef65
RET_00000000,ORD_00045492,CUST_000329,PROD_000319,2024-10-21,Empty box received,Approved,13.825329920782004,10.0,"2712 Glenn Rapids Suite 045
North Bethany, MP 93133",2d942766-b5cd-4a5e-b878-b0af9abacf5f
RET_00000000,ORD_00045498,CUST_004799,PROD_000488,2025-04-06,Wrong item sent,Approved,478.5848861695831,8.772329030176529,"PSC 2503, Box 3919
APO AE 39042",7c92c9a6-e406-44bc-bf05-e4d0e94b2e73
RET_00000000,ORD_00045515,CUST_006077,PROD_000329,2024-11-15,Better price found,Approved,404.4828895650855,6.715322710894892,"420 Timothy Union Suite 703
Hubbardberg, PA 75876",7f589739-7868-4353-83fd-8a1154529b31
RET_00000000,ORD_00045519,CUST_004372,PROD_000121,2025-04-27,Better price found,Rejected,0.0,5.0,"05882 Mark Parks Apt. 733
Ingramshire, ID 12663",
RET_00000000,ORD_00045523,CUST_004246,PROD_000125,2024-09-22,Quality issues,Approved,753.5224984841211,16.37338675224913,"09618 Clark Walks Suite 260
Lake Spencerstad, PW 69632",
RET_00000000,ORD_00045525,CUST_005873,PROD_000094,2024-10-19,Better price found,Approved,383.37318142447543,8.096131236815564,"2457 Zachary Port Apt. 060
Jennifermouth, NJ 90379",431ac54b-0143-4b7a-9c74-649414333ffc
RET_00000000,ORD_00045528,CUST_007508,PROD_000041,2025-02-12,Damaged in shipping,Approved,645.5869191279745,9.0,"77259 Ronald Knoll
Mooneyville, TN 76317",93f86957-27f0-43d2-a71e-912d1cfd4494
RET_00000000,ORD_00045529,CUST_007097,PROD_000290,2025-05-25,Quality issues,Approved,901.9023218808284,0.4463913380996772,"37104 Madison Streets
Allisonmouth, AR 71421",
RET_00000000,ORD_00045538,CUST_005992,PROD_000012,2025-02-05,Changed mind,Approved,305.524622620287,20.162474423401573,"605 Mcclain Spring Suite 416
West Ginafort, UT 65816",de8e6c91-c6e1-49f2-84e6-36e082114f12
RET_00000000,ORD_00045551,CUST_006146,PROD_000337,2025-08-17,Better price found,Approved,260.37234636030684,12.111363861797852,"80127 Young Well
North Leetown, HI 43067",d73e2b94-63f5-409e-8438-a7054999f6c9
RET_00000000,ORD_00045574,CUST_002996,PROD_000175,2024-08-27,Quality issues,Approved,826.678298086242,2.4607308706809836,"2974 Nathaniel Fork
South Katherinemouth, ND 77875",cf496f46-d715-4509-8835-9ce3935a2bed
RET_00000000,ORD_00045593,CUST_003260,PROD_000312,2025-08-13,Damaged in shipping,Approved,580.2243226496519,2.445598570961225,"2678 Rebecca Inlet
Johnsonbury, TN 85942",47ad5955-0726-4822-a2f8-258f18ad5a64
RET_00000000,ORD_00045601,CUST_001926,PROD_000371,2025-07-18,Better price found,Approved,164.4316042082837,7.633103052150481,"41896 Saunders Flat Apt. 319
Taraton, NH 54052",
RET_00000000,ORD_00045607,CUST_000034,PROD_000211,2025-01-08,Quality issues,Approved,923.2873313019442,0.18752036595947472,"39417 Kara Drive Apt. 935
Mcguireton, NV 35327",c4558d5c-592d-4c5d-a674-d573870da547
RET_00000000,ORD_00045608,CUST_006841,PROD_000230,2025-06-20,Wrong size,Rejected,0.0,25.0,"742 Cory Union
North Williamview, KY 91724",c55983c3-25f9-48d8-a6e9-5616fda8c8c9
RET_00000000,ORD_00045617,CUST_001966,PROD_000176,2024-12-02,Defective item,Approved,875.5046380482365,5.0,"9722 Brian Corners
Cobbport, MS 74478",5f26078e-99e6-40b3-9827-4c1a39076f0d
RET_00000000,ORD_00045634,CUST_001744,PROD_000461,2024-10-14,Wrong item sent,Approved,764.8555723381297,7.756432633862579,"2946 David Circles
Johnsonstad, AR 51538",4de689f8-7a1e-4796-b6ee-1fb749bf1537
RET_00000000,ORD_00045638,CUST_001861,PROD_000138,2025-05-18,Wrong item sent,Approved,93.33513738968514,2.6529992178208124,"436 Allen Burgs Apt. 032
Alanstad, OK 70104",c089ea3b-a29f-49cf-9351-fad75607bc9c
RET_00000000,ORD_00045639,CUST_005608,PROD_000282,2024-12-07,Not as described,Approved,48.75827334308189,1.6403048438342374,"6996 Joseph Ford
West Jeffreyfort, WY 79361",9369e03f-8c58-46c1-b51e-be45c668ea35
RET_00000000,ORD_00045663,CUST_008339,PROD_000455,2024-12-29,Quality issues,Approved,85.5323512402249,2.8747478096862147,"5625 Donald Courts
Chapmantown, RI 85611",ac175b9b-ca6b-4aad-a19c-7b7419a3bb23
RET_00000000,ORD_00045671,CUST_007335,PROD_000291,2025-09-11,Quality issues,Approved,319.54555215416667,25.21244979690167,"262 Allen Mountain Suite 597
Montesburgh, MD 97435",f5f307ed-f7f7-4181-9082-bdc273632be7
RET_00000000,ORD_00045673,CUST_008160,PROD_000467,2025-07-17,Changed mind,Approved,347.7992270620457,15.115094937667585,"45376 Kirk Forges
Lake Michael, CO 89573",f6428ec5-1aa1-4524-b16f-f6d1993ed7d4
RET_00000000,ORD_00045700,CUST_000941,PROD_000408,2025-03-31,Empty box received,Rejected,0.0,2.0,"239 Rebecca Turnpike
West Christopher, VI 22580",25fefd7c-e538-441a-b81e-89044d589f1f
RET_00000000,ORD_00045710,CUST_004982,PROD_000027,2025-02-03,Quality issues,Approved,446.3159002308865,9.159039800993426,"Unit 9655 Box 0132
DPO AP 40474",25f9aeef-152d-44e4-be72-b70ecdfd74ac
